player_id,player_name,position,year
34098,Russell Henley,T31,2014
27408,Martin Kaymer,T31,2014
24357,K.J. Choi,T34,2014
06373,José María Olazábal,T34,2014
20376,Stephen Gallacher,T34,2014
23638,Brendon de Jonge,T37,2014
24511,Thongchai Jaidee,T37,2014
06567,Vijay Singh,T37,2014
27649,Brandt Snedeker,T37,2014
29420,Billy Horschel,T37,2014
25900,Lucas Glover,T42,2014
27214,Kevin Streelman,T42,2014
27095,Nick Watney,T44,2014
10423,Mike Weir,T44,2014
33968,Thorbjørn Olesen,T44,2014
19825,Darren Clarke,T44,2014
01717,Sandy Lyle,T44,2014
37351,Oliver Goss,49,2014
25198,Francesco Molinari,50,2014
01823,Larry Mize,51,2014
01810,Phil Mickelson,CUT,2014
26596,Ryan Moore,CUT,2014
26851,Marc Leishman,CUT,2014
29221,Webb Simpson,CUT,2014
28259,Sangmoon Bae,CUT,2014
40098,Matt Fitzpatrick,CUT,2014
28339,Victor Dubuisson,CUT,2014
23983,Luke Donald,CUT,2014
26331,Charl Schwartzel,CUT,2014
06522,Ernie Els,CUT,2014
21209,Sergio Garcia,CUT,2014
02300,Ian Woosnam,CUT,2014
25572,Graeme McDowell,CUT,2014
34099,Harris English,CUT,2014
25240,D.A. Points,CUT,2014
24024,Zach Johnson,CUT,2014
20104,Ken Duke,CUT,2014
34174,John Huh,CUT,2014
30925,Dustin Johnson,CUT,2014
32839,Hideki Matsuyama,CUT,2014
33199,Matteo Manassero,CUT,2014
21099,David Lynn,CUT,2014
20848,Ángel Cabrera,CUT,2014
26300,Matt Jones,CUT,2014
27436,Graham DeLaet,CUT,2014
34360,Patrick Reed,CUT,2014
37273,Derek Ernst,CUT,2014
01887,Mark O'Meara,CUT,2014
32200,Roberto Castro,CUT,2014
33141,Keegan Bradley,CUT,2014
46049,Chang-woo Lee,CUT,2014
22378,Trevor Immelman,CUT,2014
29974,Branden Grace,CUT,2014
24663,Y.E. Yang,CUT,2014
25686,Jason Dufner,CUT,2014
46048,Jordan Niebrugge,CUT,2014
30692,Scott Stallings,CUT,2014
28307,Matt Every,CUT,2014
26289,Boo Weekley,CUT,2014
36976,Garrick Porteous,CUT,2014
23135,Tim Clark,CUT,2014
22792,Peter Hanson,CUT,2014
02133,Craig Stadler,CUT,2014
02256,Tom Watson,CUT,2014
40072,Michael McCoy,CUT,2014
01235,Ben Crenshaw,CUT,2014
34046,Jordan Spieth,1,2015
01810,Phil Mickelson,T2,2015
22405,Justin Rose,T2,2015
28237,Rory McIlroy,4,2015
32839,Hideki Matsuyama,5,2015
25364,Paul Casey,T6,2015
24138,Ian Poulter,T6,2015
30925,Dustin Johnson,T6,2015
12716,Charley Hoffman,T9,2015
24781,Hunter Mahan,T9,2015
24024,Zach Johnson,T9,2015
26596,Ryan Moore,T12,2015
24924,Bill Haas,T12,2015
25396,Kevin Na,T12,2015
27214,Kevin Streelman,T12,2015
32102,Rickie Fowler,T12,2015
08793,Tiger Woods,T17,2015
21209,Sergio Garcia,T17,2015
21528,Henrik Stenson,T19,2015
26329,Louis Oosthuizen,T19,2015
34098,Russell Henley,21,2015
34360,Patrick Reed,T22,2015
20848,Ángel Cabrera,T22,2015
33141,Keegan Bradley,T22,2015
01887,Mark O'Meara,T22,2015
06522,Ernie Els,T22,2015
29454,Bernd Wiesberger,T22,2015
28089,Jason Day,T28,2015
27895,Jonas Blixt,T28,2015
06527,Steve Stricker,T28,2015
29221,Webb Simpson,T28,2015
33461,Morgan Hoffmann,T28,2015
36689,Brooks Koepka,T33,2015
30926,Chris Kirk,T33,2015
23320,Ryan Palmer,T33,2015
25369,Jamie Donaldson,T33,2015
28259,Sangmoon Bae,T33,2015
26331,Charl Schwartzel,T38,2015
24502,Adam Scott,T38,2015
29289,S.Y. Noh,T38,2015
32139,Danny Willett,T38,2015
25632,Jimmy Walker,T38,2015
25804,Bubba Watson,T38,2015
20645,John Senden,T38,2015
33419,Cameron Tringale,T38,2015
23108,Matt Kuchar,T46,2015
20396,Lee Westwood,T46,2015
22046,Geoff Ogilvy,48,2015
25686,Jason Dufner,T49,2015
31420,Anirban Lahiri,T49,2015
24494,Erik Compton,51,2015
25572,Graeme McDowell,T52,2015
19825,Darren Clarke,T52,2015
06567,Vijay Singh,54,2015
24511,Thongchai Jaidee,55,2015
20376,Stephen Gallacher,CUT,2015
01666,Bernhard Langer,CUT,2015
33204,Shane Lowry,CUT,2015
24956,Mikko Ilonen,CUT,2015
23983,Luke Donald,CUT,2015
10809,Jim Furyk,CUT,2015
27141,J.B. Holmes,CUT,2015
27649,Brandt Snedeker,CUT,2015
28307,Matt Every,CUT,2015
31323,Gary Woodland,CUT,2015
32448,James Hahn,CUT,2015
33413,Ben Martin,CUT,2015
29420,Billy Horschel,CUT,2015
27644,Brian Harman,CUT,2015
27770,Camilo Villegas,CUT,2015
29974,Branden Grace,CUT,2015
28300,Joost Luiten,CUT,2015
02300,Ian Woosnam,CUT,2015
39997,Corey Conners,CUT,2015
28339,Victor Dubuisson,CUT,2015
20766,Padraig Harrington,CUT,2015
06373,José María Olazábal,CUT,2015
01717,Sandy Lyle,CUT,2015
35890,Byron Meth,CUT,2015
30927,Brendon Todd,CUT,2015
01823,Larry Mize,CUT,2015
26679,Kevin Stadler,CUT,2015
19958,Miguel Angel Jiménez,CUT,2015
27408,Martin Kaymer,CUT,2015
35112,Anthony Murdaca,CUT,2015
10944,Thomas Bjørn,CUT,2015
47527,Matias Dominguez,CUT,2015
02256,Tom Watson,CUT,2015
01226,Fred Couples,CUT,2015
22378,Trevor Immelman,CUT,2015
34431,Robert Streb,CUT,2015
23541,Ben Crane,CUT,2015
46569,Bradley Neil,CUT,2015
47644,Scott Harvey,CUT,2015
46932,Gunn Yang,CUT,2015
10423,Mike Weir,CUT,2015
01235,Ben Crenshaw,CUT,2015
32139,Danny Willett,1,2016
20396,Lee Westwood,T2,2016
34046,Jordan Spieth,T2,2016
30925,Dustin Johnson,T4,2016
27141,J.B. Holmes,T4,2016
25364,Paul Casey,T4,2016
22986,Søren Kjeldsen,T7,2016
40098,Matt Fitzpatrick,T7,2016
32839,Hideki Matsuyama,T7,2016
28237,Rory McIlroy,T10,2016
22405,Justin Rose,T10,2016
28089,Jason Day,T10,2016
27649,Brandt Snedeker,T10,2016
40026,Daniel Berger,T10,2016
26329,Louis Oosthuizen,T15,2016
30978,Kiradech Aphibarnrat,T15,2016
29926,Danny Lee,T17,2016
26499,Rafa Cabrera Bello,T17,2016
31646,Emiliano Grillo,T17,2016
29420,Billy Horschel,T17,2016
36689,Brooks Koepka,T21,2016
47959,Bryson DeChambeau,T21,2016
25369,Jamie Donaldson,T21,2016
21528,Henrik Stenson,T24,2016
01666,Bernhard Langer,T24,2016
20848,Ángel Cabrera,T24,2016
23108,Matt Kuchar,T24,2016
24924,Bill Haas,T24,2016
25632,Jimmy Walker,T29,2016
12716,Charley Hoffman,T29,2016
29221,Webb Simpson,T29,2016
25818,Scott Piercy,T29,2016
46440,Smylie Kaufman,T29,2016
27214,Kevin Streelman,T34,2016
29454,Bernd Wiesberger,T34,2016
21209,Sergio Garcia,T34,2016
25804,Bubba Watson,T37,2016
29478,Kevin Kisner,T37,2016
33448,Justin Thomas,T39,2016
33204,Shane Lowry,T39,2016
37250,Romain Langasque,T39,2016
31420,Anirban Lahiri,T42,2016
28339,Victor Dubuisson,T42,2016
22000,Chris Wood,T42,2016
24502,Adam Scott,T42,2016
34099,Harris English,T42,2016
32640,Troy Merritt,T42,2016
01706,Davis Love III,T42,2016
34360,Patrick Reed,T49,2016
24138,Ian Poulter,T49,2016
27408,Martin Kaymer,T49,2016
33141,Keegan Bradley,T52,2016
01823,Larry Mize,T52,2016
24781,Hunter Mahan,54,2016
25396,Kevin Na,T55,2016
35891,Cameron Smith,T55,2016
24511,Thongchai Jaidee,57,2016
33948,Byeong Hun An,CUT,2016
22378,Trevor Immelman,CUT,2016
26851,Marc Leishman,CUT,2016
01810,Phil Mickelson,CUT,2016
23325,Vaughn Taylor,CUT,2016
24024,Zach Johnson,CUT,2016
02256,Tom Watson,CUT,2016
33122,Russell Knox,CUT,2016
29974,Branden Grace,CUT,2016
34409,David Lingmerth,CUT,2016
26331,Charl Schwartzel,CUT,2016
06522,Ernie Els,CUT,2016
25572,Graeme McDowell,CUT,2016
06567,Vijay Singh,CUT,2016
25686,Jason Dufner,CUT,2016
30926,Chris Kirk,CUT,2016
31557,Jim Herman,CUT,2016
32102,Rickie Fowler,CUT,2016
49575,Derek Bard,CUT,2016
10423,Mike Weir,CUT,2016
26596,Ryan Moore,CUT,2016
28071,Sammy Schmitz,CUT,2016
34431,Robert Streb,CUT,2016
28679,Fabián Gómez,CUT,2016
01887,Mark O'Meara,CUT,2016
39826,Cheng Jin,CUT,2016
35314,Andy Sullivan,CUT,2016
01717,Sandy Lyle,CUT,2016
19825,Darren Clarke,CUT,2016
25274,Steven Bowditch,CUT,2016
02300,Ian Woosnam,CUT,2016
49576,Paul Chaplet,CUT,2016
21209,Sergio Garcia,1,2017
22405,Justin Rose,2,2017
26331,Charl Schwartzel,3,2017
33293,Thomas Pieters,T4,2017
23108,Matt Kuchar,T4,2017
25364,Paul Casey,6,2017
28237,Rory McIlroy,T7,2017
32366,Kevin Chappell,T7,2017
24502,Adam Scott,T9,2017
26596,Ryan Moore,T9,2017
36689,Brooks Koepka,T11,2017
32102,Rickie Fowler,T11,2017
34046,Jordan Spieth,T11,2017
34098,Russell Henley,T11,2017
32839,Hideki Matsuyama,T11,2017
27408,Martin Kaymer,T16,2017
06527,Steve Stricker,T16,2017
01226,Fred Couples,T18,2017
24361,Pat Perez,T18,2017
25632,Jimmy Walker,T18,2017
20396,Lee Westwood,T18,2017
12716,Charley Hoffman,T22,2017
01810,Phil Mickelson,T22,2017
33448,Justin Thomas,T22,2017
31202,William McGirt,T22,2017
28089,Jason Day,T22,2017
40026,Daniel Berger,T27,2017
29518,Brendan Steele,T27,2017
27649,Brandt Snedeker,T27,2017
29974,Branden Grace,T27,2017
46970,Jon Rahm,T27,2017
40098,Matt Fitzpatrick,32,2017
25198,Francesco Molinari,T33,2017
33948,Byeong Hun An,T33,2017
25686,Jason Dufner,T33,2017
24924,Bill Haas,T36,2017
51586,Stewart Hagestad,T36,2017
22986,Søren Kjeldsen,T36,2017
33399,Adam Hadwin,T36,2017
31560,Brian Stuard,T36,2017
27896,Ross Fisher,T41,2017
26329,Louis Oosthuizen,T41,2017
29454,Bernd Wiesberger,T43,2017
26851,Marc Leishman,T43,2017
29478,Kevin Kisner,T43,2017
25834,Daniel Summerhays,T46,2017
37380,Curtis Luck,T46,2017
32448,James Hahn,T48,2017
35314,Andy Sullivan,T48,2017
27141,J.B. Holmes,50,2017
31646,Emiliano Grillo,51,2017
01823,Larry Mize,52,2017
06522,Ernie Els,53,2017
26908,Yuta Ikeda,CUT,2017
33204,Shane Lowry,CUT,2017
22000,Chris Wood,CUT,2017
32139,Danny Willett,CUT,2017
29222,Billy Hurley III,CUT,2017
10809,Jim Furyk,CUT,2017
25396,Kevin Na,CUT,2017
24024,Zach Johnson,CUT,2017
29221,Webb Simpson,CUT,2017
25804,Bubba Watson,CUT,2017
25818,Scott Piercy,CUT,2017
20572,Rod Pampling,CUT,2017
30911,Tommy Fleetwood,CUT,2017
33122,Russell Knox,CUT,2017
21528,Henrik Stenson,CUT,2017
27349,Alex Noren,CUT,2017
26499,Rafa Cabrera Bello,CUT,2017
06373,José María Olazábal,CUT,2017
06567,Vijay Singh,CUT,2017
01666,Bernhard Langer,CUT,2017
24140,Sean O'Hair,CUT,2017
49826,Brad Dalke,CUT,2017
34264,Hudson Swafford,CUT,2017
34360,Patrick Reed,CUT,2017
20848,Ángel Cabrera,CUT,2017
27064,Jhonattan Vegas,CUT,2017
02300,Ian Woosnam,CUT,2017
22378,Trevor Immelman,CUT,2017
10423,Mike Weir,CUT,2017
31323,Gary Woodland,CUT,2017
01887,Mark O'Meara,CUT,2017
21498,Hideto Tanihara,CUT,2017
37455,Si Woo Kim,CUT,2017
39958,Jeunghun Wang,CUT,2017
32200,Roberto Castro,CUT,2017
50735,Scott Gregory,CUT,2017
34363,Tyrrell Hatton,CUT,2017
35506,Mackenzie Hughes,CUT,2017
01717,Sandy Lyle,CUT,2017
47061,Tomas Gana,CUT,2017
34360,Patrick Reed,1,2018
32102,Rickie Fowler,2,2018
34046,Jordan Spieth,3,2018
46970,Jon Rahm,4,2018
21528,Henrik Stenson,T5,2018
28237,Rory McIlroy,T5,2018
35891,Cameron Smith,T5,2018
25804,Bubba Watson,T5,2018
26851,Marc Leishman,9,2018
30925,Dustin Johnson,T10,2018
29725,Tony Finau,T10,2018
12716,Charley Hoffman,T12,2018
26329,Louis Oosthuizen,T12,2018
22405,Justin Rose,T12,2018
25364,Paul Casey,T15,2018
34098,Russell Henley,T15,2018
33448,Justin Thomas,T17,2018
30911,Tommy Fleetwood,T17,2018
32839,Hideki Matsuyama,19,2018
25198,Francesco Molinari,T20,2018
28089,Jason Day,T20,2018
25632,Jimmy Walker,T20,2018
29221,Webb Simpson,T20,2018
29454,Bernd Wiesberger,T24,2018
33399,Adam Hadwin,T24,2018
37455,Si Woo Kim,T24,2018
29974,Branden Grace,T24,2018
32816,Satoshi Kodaira,T28,2018
29478,Kevin Kisner,T28,2018
26596,Ryan Moore,T28,2018
23108,Matt Kuchar,T28,2018
08793,Tiger Woods,T32,2018
24502,Adam Scott,T32,2018
40026,Daniel Berger,T32,2018
35296,Haotong Li,T32,2018
01810,Phil Mickelson,T36,2018
24024,Zach Johnson,T36,2018
01226,Fred Couples,T38,2018
47959,Bryson DeChambeau,T38,2018
40098,Matt Fitzpatrick,T38,2018
01666,Bernhard Langer,T38,2018
26499,Rafa Cabrera Bello,T38,2018
27064,Jhonattan Vegas,T38,2018
30978,Kiradech Aphibarnrat,T44,2018
24138,Ian Poulter,T44,2018
34363,Tyrrell Hatton,T44,2018
27644,Brian Harman,T44,2018
27408,Martin Kaymer,48,2018
06567,Vijay Singh,49,2018
48081,Xander Schauffele,T50,2018
52375,Doug Ghim,T50,2018
30110,Kyle Stanley,52,2018
26476,Chez Reavie,53,2018
25686,Jason Dufner,CUT,2018
06373,José María Olazábal,CUT,2018
26331,Charl Schwartzel,CUT,2018
01717,Sandy Lyle,CUT,2018
29970,Dylan Frittelli,CUT,2018
39113,Shubhankar Sharma,CUT,2018
32139,Danny Willett,CUT,2018
27556,"Ted Potter, Jr.",CUT,2018
29518,Brendan Steele,CUT,2018
35450,Patrick Cantlay,CUT,2018
33293,Thomas Pieters,CUT,2018
48084,Wesley Bryan,CUT,2018
32757,Patton Kizzire,CUT,2018
24361,Pat Perez,CUT,2018
27896,Ross Fisher,CUT,2018
45486,Joaquin Niemann,CUT,2018
26908,Yuta Ikeda,CUT,2018
22378,Trevor Immelman,CUT,2018
27349,Alex Noren,CUT,2018
32366,Kevin Chappell,CUT,2018
53165,Doc Redman,CUT,2018
46435,Austin Cook,CUT,2018
31323,Gary Woodland,CUT,2018
23821,Yusaku Miyazato,CUT,2018
02300,Ian Woosnam,CUT,2018
10423,Mike Weir,CUT,2018
29420,Billy Horschel,CUT,2018
01823,Larry Mize,CUT,2018
01887,Mark O'Meara,CUT,2018
20848,Ángel Cabrera,CUT,2018
21209,Sergio Garcia,CUT,2018
46837,Yuxin Lin,CUT,2018
54318,Matt Parziale,CUT,2018
52569,Harry Ellis,CUT,2018
08793,Tiger Woods,1,2019
30925,Dustin Johnson,T2,2019
36689,Brooks Koepka,T2,2019
48081,Xander Schauffele,T2,2019
29725,Tony Finau,T5,2019
29221,Webb Simpson,T5,2019
28089,Jason Day,T5,2019
25198,Francesco Molinari,T5,2019
46970,Jon Rahm,T9,2019
35450,Patrick Cantlay,T9,2019
32102,Rickie Fowler,T9,2019
33448,Justin Thomas,T12,2019
25804,Bubba Watson,T12,2019
23108,Matt Kuchar,T12,2019
28938,Justin Harding,T12,2019
24138,Ian Poulter,T12,2019
49964,Aaron Wise,17,2019
32757,Patton Kizzire,T18,2019
01810,Phil Mickelson,T18,2019
24502,Adam Scott,T18,2019
29478,Kevin Kisner,T21,2019
33803,Lucas Bjerregaard,T21,2019
33968,Thorbjørn Olesen,T21,2019
40098,Matt Fitzpatrick,T21,2019
37455,Si Woo Kim,T21,2019
28237,Rory McIlroy,T21,2019
30110,Kyle Stanley,T21,2019
34046,Jordan Spieth,T21,2019
47959,Bryson DeChambeau,T29,2019
12716,Charley Hoffman,T29,2019
26329,Louis Oosthuizen,T29,2019
46717,Viktor Hovland,T32,2019
32839,Hideki Matsuyama,T32,2019
21961,Charles Howell III,T32,2019
31323,Gary Woodland,T32,2019
25632,Jimmy Walker,T36,2019
34360,Patrick Reed,T36,2019
32333,Kevin Tway,T36,2019
39262,Alvaro Ortiz,T36,2019
26499,Rafa Cabrera Bello,T36,2019
21528,Henrik Stenson,T36,2019
30911,Tommy Fleetwood,T36,2019
35296,Haotong Li,T43,2019
33141,Keegan Bradley,T43,2019
39546,Keith Mitchell,T43,2019
33410,Andrew Landry,T46,2019
25396,Kevin Na,T46,2019
39997,Corey Conners,T46,2019
26851,Marc Leishman,T49,2019
30978,Kiradech Aphibarnrat,T49,2019
35891,Cameron Smith,T51,2019
34709,Eddie Pepperell,T51,2019
22378,Trevor Immelman,T51,2019
27408,Martin Kaymer,T51,2019
55888,Devon Bling,55,2019
29420,Billy Horschel,T56,2019
34363,Tyrrell Hatton,T56,2019
47917,Takumi Kanaya,T58,2019
24024,Zach Johnson,T58,2019
29974,Branden Grace,T58,2019
32816,Satoshi Kodaira,61,2019
27349,Alex Noren,T62,2019
01666,Bernhard Langer,T62,2019
27141,J.B. Holmes,T62,2019
31646,Emiliano Grillo,T62,2019
34449,Kevin O'Connell,CUT,2019
20229,Stewart Cink,CUT,2019
22405,Justin Rose,CUT,2019
32139,Danny Willett,CUT,2019
10423,Mike Weir,CUT,2019
21209,Sergio Garcia,CUT,2019
01717,Sandy Lyle,CUT,2019
26331,Charl Schwartzel,CUT,2019
27649,Brandt Snedeker,CUT,2019
35449,Adam Long,CUT,2019
01226,Fred Couples,CUT,2019
32775,Shugo Imahira,CUT,2019
33204,Shane Lowry,CUT,2019
01823,Larry Mize,CUT,2019
48887,Matt Wallace,CUT,2019
51563,Jovan Rebula,CUT,2019
25364,Paul Casey,CUT,2019
39975,Michael Kim,CUT,2019
06567,Vijay Singh,CUT,2019
02300,Ian Woosnam,CUT,2019
06373,José María Olazábal,CUT,2019
20848,Ángel Cabrera,CUT,2019
30925,Dustin Johnson,1,2021
35891,Cameron Smith,T2,2021
39971,Sungjae Im,T2,2021
33448,Justin Thomas,4,2021
28237,Rory McIlroy,T5,2021
29970,Dylan Frittelli,T5,2021
46970,Jon Rahm,T7,2021
29908,C.T. Pan,T7,2021
36689,Brooks Koepka,T7,2021
34360,Patrick Reed,T10,2021
29221,Webb Simpson,T10,2021
39997,Corey Conners,T10,2021
45526,Abraham Ancer,T13,2021
32839,Hideki Matsuyama,T13,2021
25396,Kevin Na,T13,2021
26851,Marc Leishman,T13,2021
35450,Patrick Cantlay,T17,2021
48081,Xander Schauffele,T17,2021
46046,Scottie Scheffler,T19,2021
52372,Cameron Champ,T19,2021
30911,Tommy Fleetwood,T19,2021
48822,Sebastián Muñoz,T19,2021
22405,Justin Rose,T23,2021
26329,Louis Oosthuizen,T23,2021
26331,Charl Schwartzel,T25,2021
24138,Ian Poulter,T25,2021
33204,Shane Lowry,T25,2021
32139,Danny Willett,T25,2021
25493,Nick Taylor,T29,2021
01666,Bernhard Langer,T29,2021
27974,Sung Kang,T29,2021
26476,Chez Reavie,T29,2021
32102,Rickie Fowler,T29,2021
57944,Andy Ogletree,T34,2021
24502,Adam Scott,T34,2021
47959,Bryson DeChambeau,T34,2021
37455,Si Woo Kim,T34,2021
45522,Christiaan Bezuidenhout,T38,2021
20396,Lee Westwood,T38,2021
25364,Paul Casey,T38,2021
29725,Tony Finau,T38,2021
29420,Billy Horschel,T38,2021
08793,Tiger Woods,T38,2021
50525,Collin Morikawa,T44,2021
32775,Shugo Imahira,T44,2021
47679,Victor Perez,T46,2021
48887,Matt Wallace,T46,2021
40098,Matt Fitzpatrick,T46,2021
21961,Charles Howell III,T46,2021
34046,Jordan Spieth,T46,2021
24024,Zach Johnson,T51,2021
10423,Mike Weir,T51,2021
47238,Jazz Janewattananond,T51,2021
26499,Rafa Cabrera Bello,T51,2021
01810,Phil Mickelson,T55,2021
56676,John Augenstein,T55,2021
25804,Bubba Watson,57,2021
29454,Bernd Wiesberger,58,2021
27649,Brandt Snedeker,59,2021
25632,Jimmy Walker,60,2021
23108,Matt Kuchar,CUT,2021
34256,Andrew Putnam,CUT,2021
31323,Gary Woodland,CUT,2021
39977,Max Homa,CUT,2021
21528,Henrik Stenson,CUT,2021
33948,Byeong Hun An,CUT,2021
25572,Graeme McDowell,CUT,2021
33399,Adam Hadwin,CUT,2021
28938,Justin Harding,CUT,2021
30927,Brendon Todd,CUT,2021
29478,Kevin Kisner,CUT,2021
01823,Larry Mize,CUT,2021
35310,Lanto Griffin,CUT,2021
56278,Matthew Wolff,CUT,2021
34363,Tyrrell Hatton,CUT,2021
52324,James Sugrue,CUT,2021
28089,Jason Day,CUT,2021
45609,Tyler Duncan,CUT,2021
49771,J.T. Poston,CUT,2021
30944,Jason Kokrak,CUT,2021
01226,Fred Couples,CUT,2021
25198,Francesco Molinari,CUT,2021
51616,Lukas Michel,CUT,2021
01717,Sandy Lyle,CUT,2021
25900,Lucas Glover,CUT,2021
28775,Nate Lashley,CUT,2021
46837,Yuxin Lin,CUT,2021
06373,José María Olazábal,CUT,2021
33410,Andrew Landry,CUT,2021
58166,Abel Gallegos,CUT,2021
06567,Vijay Singh,W/D,2021
40006,Erik van Rooyen,W/D,2021
46046,Scottie Scheffler,1,2022
28237,Rory McIlroy,2,2022
35891,Cameron Smith,T3,2022
33204,Shane Lowry,T3,2022
50525,Collin Morikawa,5,2022
47483,Will Zalatoris,T6,2022
39997,Corey Conners,T6,2022
39971,Sungjae Im,T8,2022
33448,Justin Thomas,T8,2022
52372,Cameron Champ,T10,2022
26331,Charl Schwartzel,T10,2022
32139,Danny Willett,T12,2022
30925,Dustin Johnson,T12,2022
30944,Jason Kokrak,T14,2022
33597,Harry Higgs,T14,2022
25396,Kevin Na,T14,2022
37378,Min Woo Lee,T14,2022
46402,Talor Gooch,T14,2022
30911,Tommy Fleetwood,T14,2022
40098,Matt Fitzpatrick,T14,2022
20396,Lee Westwood,T14,2022
32839,Hideki Matsuyama,T14,2022
52215,Robert MacIntyre,T23,2022
21209,Sergio Garcia,T23,2022
37189,Harold Varner III,T23,2022
39324,J.J. Spaun,T23,2022
46970,Jon Rahm,T27,2022
46717,Viktor Hovland,T27,2022
28252,Seamus Power,T27,2022
49960,Sepp Straka,T30,2022
26851,Marc Leishman,T30,2022
25900,Lucas Glover,T30,2022
34098,Russell Henley,T30,2022
34264,Hudson Swafford,T30,2022
34360,Patrick Reed,T35,2022
29221,Webb Simpson,T35,2022
29725,Tony Finau,T35,2022
45486,Joaquin Niemann,T35,2022
37455,Si Woo Kim,T39,2022
35532,Tom Hoge,T39,2022
25804,Bubba Watson,T39,2022
35450,Patrick Cantlay,T39,2022
29420,Billy Horschel,43,2022
29478,Kevin Kisner,T44,2022
45522,Christiaan Bezuidenhout,T44,2022
45157,Cam Davis,46,2022
08793,Tiger Woods,47,2022
24502,Adam Scott,T48,2022
39977,Max Homa,T48,2022
40026,Daniel Berger,T50,2022
35506,Mackenzie Hughes,T50,2022
34363,Tyrrell Hatton,52,2022
47917,Takumi Kanaya,CUT,2022
20766,Padraig Harrington,CUT,2022
32791,K.H. Lee,CUT,2022
47504,Sam Burns,CUT,2022
27644,Brian Harman,CUT,2022
24024,Zach Johnson,CUT,2022
23320,Ryan Palmer,CUT,2022
36689,Brooks Koepka,CUT,2022
34046,Jordan Spieth,CUT,2022
10423,Mike Weir,CUT,2022
39058,Lucas Herbert,CUT,2022
49228,Keita Nakajima,CUT,2022
45526,Abraham Ancer,CUT,2022
20229,Stewart Cink,CUT,2022
48081,Xander Schauffele,CUT,2022
61143,Austin Greaser,CUT,2022
27129,Luke List,CUT,2022
31323,Gary Woodland,CUT,2022
40006,Erik van Rooyen,CUT,2022
39834,Guido Migliozzi,CUT,2022
25198,Francesco Molinari,CUT,2022
01666,Bernhard Langer,CUT,2022
22405,Justin Rose,CUT,2022
01226,Fred Couples,CUT,2022
57366,Cameron Young,CUT,2022
59164,James Piot,CUT,2022
01823,Larry Mize,CUT,2022
54421,Garrick Higgo,CUT,2022
61560,Aaron Jarvis,CUT,2022
47959,Bryson DeChambeau,CUT,2022
01717,Sandy Lyle,CUT,2022
06567,Vijay Singh,CUT,2022
56278,Matthew Wolff,CUT,2022
33293,Thomas Pieters,CUT,2022
51586,Stewart Hagestad,CUT,2022
06373,José María Olazábal,CUT,2022
60371,Laird Shepherd,CUT,2022
26329,Louis Oosthuizen,W/D,2022
46970,Jon Rahm,1,2023
01810,Phil Mickelson,T2,2023
36689,Brooks Koepka,T2,2023
34360,Patrick Reed,T4,2023
34046,Jordan Spieth,T4,2023
34098,Russell Henley,T4,2023
57366,Cameron Young,T7,2023
46717,Viktor Hovland,T7,2023
51634,Sahith Theegala,9,2023
46046,Scottie Scheffler,T10,2023
48081,Xander Schauffele,T10,2023
50525,Collin Morikawa,T10,2023
40098,Matt Fitzpatrick,T10,2023
31323,Gary Woodland,T14,2023
35450,Patrick Cantlay,T14,2023
59652,Sam Bennett,T16,2023
45486,Joaquin Niemann,T16,2023
22405,Justin Rose,T16,2023
33204,Shane Lowry,T16,2023
32839,Hideki Matsuyama,T16,2023
39971,Sungjae Im,T16,2023
55182,Tom Kim,T16,2023
32791,K.H. Lee,T23,2023
33141,Keegan Bradley,T23,2023
30926,Chris Kirk,T23,2023
29725,Tony Finau,T26,2023
30692,Scott Stallings,T26,2023
29936,Ryan Fox,T26,2023
37455,Si Woo Kim,T29,2023
35506,Mackenzie Hughes,T29,2023
37189,Harold Varner III,T29,2023
47504,Sam Burns,T29,2023
30911,Tommy Fleetwood,33,2023
35891,Cameron Smith,T34,2023
34363,Tyrrell Hatton,T34,2023
46402,Talor Gooch,T34,2023
49771,J.T. Poston,T34,2023
24024,Zach Johnson,T34,2023
49947,Taylor Moore,T39,2023
28089,Jason Day,T39,2023
24502,Adam Scott,T39,2023
45526,Abraham Ancer,T39,2023
47529,Mito Pereira,T43,2023
39977,Max Homa,T43,2023
34099,Harris English,T43,2023
49960,Sepp Straka,T46,2023
28252,Seamus Power,T46,2023
33293,Thomas Pieters,T48,2023
30925,Dustin Johnson,T48,2023
01226,Fred Couples,T50,2023
26331,Charl Schwartzel,T50,2023
29420,Billy Horschel,52,2023
39546,Keith Mitchell,53,2023
35532,Tom Hoge,CUT,2023
33448,Justin Thomas,CUT,2023
47959,Bryson DeChambeau,CUT,2023
10423,Mike Weir,CUT,2023
25198,Francesco Molinari,CUT,2023
01666,Bernhard Langer,CUT,2023
28237,Rory McIlroy,CUT,2023
33674,Adrian Meronk,CUT,2023
60006,Ben Carr,CUT,2023
29478,Kevin Kisner,CUT,2023
52372,Cameron Champ,CUT,2023
35778,Kazuki Higa,CUT,2023
32139,Danny Willett,CUT,2023
06567,Vijay Singh,CUT,2023
37378,Min Woo Lee,CUT,2023
54278,Mateo Fernandez de Oliveira,CUT,2023
57736,Matthew McClean,CUT,2023
21209,Sergio Garcia,CUT,2023
63343,Aldrich Potgieter,CUT,2023
27644,Brian Harman,CUT,2023
30944,Jason Kokrak,CUT,2023
48117,Kurt Kitayama,CUT,2023
54288,Harrison Crowe,CUT,2023
39997,Corey Conners,CUT,2023
25804,Bubba Watson,CUT,2023
